raw_tweet,month,label,created_at,id,retweeted,favorite_count,retweet_count,cleaned_tweet
RT @edyong209: This paper doesn't get enough attention. It shows Black/Latino/Indigenous folks aren't just dying from Covid at higher rates…,December,Expert,Sat Dec 19 04:21:50 +0000 2020,1.3401503243261092e+18,False,0.0,1984.0,paper get enough attention show black indigenous folk die high rate
"4/ Were they ready for Covid-like threat? Partly. But, in retrospect she says, in preparing for flu testing isn’t that critical – patients have classic symptoms. But Covid’s superpower of asymptomatic disease &amp; transmission left CDC unprepared for a huge diagnostic testing need.",December,Expert,Sat Dec 19 04:23:46 +0000 2020,1.3401508095651676e+18,False,51.0,8.0,ready like threat partly retrospect say prepare flu testing critical patient classic symptom superpower asymptomatic disease transmission leave unprepared huge diagnostic testing need
"7/ Unfortunately, all the CDC's prep work eroded. “It’s crisis-to-complacency,” she said sadly. Over time, without a major pandemic threat, “all of that focus and energy got displaced into other priorities; that’s the tragedy of our long-term preparedness planning in America.”",December,Expert,Sat Dec 19 04:23:47 +0000 2020,1.340150812765393e+18,False,43.0,7.0,unfortunately prep work erode crisis complacency say sadly time without major pandemic threat focus energy got displace priority tragedy long term preparedness
"10/ …piece of the conversation….[They need to know that Covid] is touching people’s hearts, hurting their families, that it's sad, it’s frightening… Too much of the time they’re taking a very left brain approach, and it moves people away from trust.”

Turning to vaccines...",December,Expert,Sat Dec 19 04:23:47 +0000 2020,1.3401508158733844e+18,False,33.0,2.0,piece need know touch people heart hurt family sad frightening much time take left brain approach move people away vaccine
"11/ ...I asked Julie when she anticipated a vaccine when she learned of Covid in Jan. “I didn’t think it would be this year….It's a very high risk business, it’s really hard to get everything right."" ""What I first worried about in January was that Covid would have a mortality…",December,Expert,Sat Dec 19 04:23:48 +0000 2020,1.340150816917766e+18,False,20.0,0.0,ask anticipate vaccine learn think would high risk business really hard get everything right first worry would mortality
"12/ ...rate of 10% (like SARS) or 50% (like MERS). It could be so much worse.” But she was confident that SARS-CoV2 is “a vaccinable pathogen.” Some of its characteristics make it a relatively easy target: large virus, little genetic drift, &amp; spike protein is a “great immunogen.”",December,Expert,Sat Dec 19 04:23:48 +0000 2020,1.340150817928536e+18,False,30.0,1.0,rate like like could much bad confident vaccinable pathogen characteristic make relatively easy target large virus little genetic drift spike protein great immunogen
"15/ Next was an update on UCSF’s vaccine distribution, starting w/ vaccinating our healthcare workers. Such programs have become controversial – it’s a tricky thing to get right. @UCSF's plan, which prioritized our front-line providers into 4 groups, and randomized within…",December,Expert,Sat Dec 19 04:23:49 +0000 2020,1.3401508211120865e+18,False,27.0,2.0,next update vaccine distribution start vaccinate worker program become controversial tricky thing get right plan front line provider group randomize within
"19/ Final topic: Immunity Passports (aka “Immunity Certification”), by David Studdert of @Stanford. To me, one of the most interesting – &amp; sure-to-be controversial – questions for next few mths. It came up early in pandemic, but receded since nobody knew how well immunity worked.",December,Expert,Sat Dec 19 04:23:51 +0000 2020,1.3401508320633774e+18,False,24.0,1.0,final topic immunity passport aka immunity certification one interesting sure controversial question next come early pandemic recede since nobody know well immunity work
"23/ …it may “have a leveling effect – rewarding bus drivers for [being] on front lines, getting vaccinated &amp; resuming valuable work – that could be appealing to liberals.” Since poor/minorities have high rates of Covid, “it could…act as a class leveler, not a class divider.”",December,Expert,Sat Dec 19 04:23:54 +0000 2020,1.3401508413243884e+18,False,24.0,0.0,may leveling effect rewarding bus driver front line getting vaccinate resume valuable work could appeal liberal since poor minority high rate class leveler class divider
Now this is a vaccine trial we should prioritize 👇🏻👇🏻👇🏻 https://t.co/pkj3b3o3yv,December,Expert,Sat Dec 19 04:29:30 +0000 2020,1.34015225269094e+18,False,215.0,34.0,vaccine trial
"RT @DrTomFrieden: Covid Epi Weekly: First Sighting of Vaccine-Induced Immunity

Imagine: You’ve been on a dangerous sea voyage. One of 200…",December,Expert,Sun Dec 20 02:42:53 +0000 2020,1.340487808511738e+18,False,0.0,369.0,weekly first sighting vaccine induce dangerous sea voyage one
"RT @wellcometrust: Vaccine results this year exceeded everyone’s expectations. 

So how many are still in development? | #Covid19 https://t…",December,Expert,Sun Dec 20 02:47:56 +0000 2020,1.3404890807824794e+18,False,0.0,30.0,vaccine result year exceed everyone expectation many still development
"I've been hopeful that SARS-CoV-2 won't exhibit much antigenic drift and very optimistic that drift won't happen on a timescale that will undermine the 2021 vaccine rollout.

@trvrb offers a mixed prognosis. It may drift, but probably not fast enough to dodge the vaccine rollout. https://t.co/MkzXpZRvtN",December,Expert,Sun Dec 20 03:02:24 +0000 2020,1.3404927223443456e+18,False,199.0,48.0,hopeful exhibit much antigenic drift optimistic drift happen undermine vaccine offer mixed prognosis may drift probably fast enough dodge vaccine
"Days into the vaccinations of over a million healthcare workers, we speak with a unified voice. 

After witnessing the unpredictable and devastating effects of millions of COVID infections we are grateful for each vaccination. 

Thank you science. 

#IGotTheShot",December,Expert,Sun Dec 20 03:15:36 +0000 2020,1.340496042710741e+18,False,377.0,28.0,vaccination million worker speak unified voice witness unpredictable devastating effect million infection grateful vaccination science
"@Loretta_Torrago Zero Hedge??
Anyway, this comment from @WHO ""Consider any positive result (SARS-CoV-2 detected) or negative results (SARS-CoV-2 not detected) in combination with specimen type, clinical observations, patient history, and epidemiological information."" - is absolutely the point",December,Expert,Sun Dec 20 03:21:47 +0000 2020,1.340497600915546e+18,False,1.0,0.0,zero comment consider positive result detect negative result detect combination specimen type clinical observation patient history epidemiological information absolutely point
"@Loretta_Torrago @WHO But it doesn't provide much useful information - would be really helpful to be specific here. ""an elevated risk for false SARS-CoV-2 results when testing specimens using RT-PCR reagents on open systems"" is pretty vague IMO",December,Expert,Sun Dec 20 03:23:29 +0000 2020,1.3404980253623337e+18,False,1.0,0.0,provide much useful information would really helpful specific elevated risk false result test specimen use reagent open system pretty vague
RT @deannabmarshall: Please take a chunk of time this weekend to listen to @ASlavitt's podcast toolkit on staying safe(r) from COVID this w…,December,Expert,Sun Dec 20 03:38:45 +0000 2020,1.3405018677096776e+18,False,0.0,36.0,please take chunk time weekend listen stay w
"RT @KindrachukJason: Just getting this message out, if you come across the following message about the new SARS-CoV-2 variants -
🚨☢️🎅🦠🤢🤮☠️🪦…",December,Expert,Sun Dec 20 03:44:30 +0000 2020,1.340503314287489e+18,False,0.0,60.0,get message come across follow message new variant
"@Loretta_Torrago @WHO Hard to know what specifically they are referring to. I'd guess it's referring to some poorly developed/optimised SARS-CoV-2 tests out there (remember - a lot of relative newcomers to high-throughput PCR testing around the world). Change test/kit if noise is a problem, my advice",December,Expert,Sun Dec 20 03:51:55 +0000 2020,1.3405051816837612e+18,False,1.0,0.0,hard know specifically refer would guess refer poorly develop test remember lot relative newcomer high throughput testing around world change test kit noise problem advice
RT @trvrb: There has been a significant question about the degree to which Thanksgiving holiday and associated travel and social gatherings…,December,Expert,Sun Dec 20 04:06:34 +0000 2020,1.3405088677388e+18,False,0.0,177.0,significant question degree thanksgiving holiday associated travel social gathering
"For crowded hospitals, turning over a room after one patient has left it sits on the shoulders of the environmental services team. Every space from patient rooms to CT scanners becomes safe for the next patient thanks to them 🙏 https://t.co/gp33QWiYN8",December,Expert,Sun Dec 20 04:08:56 +0000 2020,1.3405094646972908e+18,False,1281.0,157.0,crowd hospital turn room one patient leave sit shoulder environmental service team every space patient room scanner become safe next patient thank
"I want to take a moment to thank the community of folks who have formed around so many of us working in COVID-19. Often it feels isolating and hard to connect with others, so this small group of amazing humans has fundamentally kept me afloat during this. Thank you ♥️",December,Expert,Sun Dec 20 04:27:28 +0000 2020,1.340514127924482e+18,False,477.0,22.0,want take moment thank community folk form around many work often feel isolate hard connect small group amazing human fundamentally keep afloat thank
Elimination is “optimal” but not remotely realistic. Really wish the public discussion about this variant was in terms of what we can do about it—study it to see if it’s actually important and encourage people to take precautions to reduce transmission of any variant. https://t.co/meV4Sv9MPq,December,Expert,Sun Dec 20 04:52:36 +0000 2020,1.340520451701817e+18,False,120.0,21.0,optimal remotely realistic really wish public discussion variant term see actually important encourage people take precaution reduce transmission variant
"@JosephPepper @CeliaResearch @joel_c_miller @NateSilver538 @adam_allouba @adam28143 @adamac @mikeandallie I tweeted about this yesterday and linked to just one of the dozens of papers on the subject. In short, with limited vaccine doses and big differences in transmission, in some cases you are better off starting with groups that transmit most rather than the most vulnerable groups.",December,Expert,Sun Dec 20 04:58:42 +0000 2020,1.3405219881298985e+18,False,1.0,1.0,tweet yesterday link one dozen paper subject short limited vaccine dose big difference transmission case well start group transmit rather vulnerable group
The lightning-fast quest for COVID vaccines — and what it means for other diseases - added bonus of insight from Drs. @nataliexdean @VirusesImmunity @PeterHotez https://t.co/8fFjputo89,December,Expert,Sun Dec 20 05:32:45 +0000 2020,1.3405305559017308e+18,False,140.0,46.0,lightning fast quest vaccine mean disease add bonus insight
...who do you think is doing the “actual science (amazing!)”? https://t.co/zuIzsY19s0,December,Expert,Sun Dec 20 06:02:57 +0000 2020,1.3405381598645862e+18,False,392.0,27.0,think actual science amazing
Ffs. Reading this just makes me more appreciative of the hard work people like @Jo_Walker_ATL have put in during COVID &amp; the years spent dedicating their life to public health efforts. Not to mention all the future work they’ll be putting in while Nate goes onto the next subject. https://t.co/T5ZBDg2Jyr,December,Expert,Sun Dec 20 06:38:48 +0000 2020,1.3405471789645578e+18,False,204.0,18.0,read make appreciative hard work people like put year spend dedicate life public health effort mention future work put go onto next subject
"RT @VinGuptaMD: This isn’t “MSNBC’s bizarre” claim. 

It’s what every serious health expert and scientist is currently recommending for now…",December,Expert,Sun Dec 20 09:31:59 +0000 2020,1.3405907644857016e+18,False,0.0,3625.0,bizarre claim every serious health expert scientist currently recommend
"RT @JulianBAbbott: You can the NT to the list. 

The NT has declared Greater Sydney, Blue Mountains, Illawarra and the Central Coast a coro…",December,Expert,Sun Dec 20 09:39:27 +0000 2020,1.3405926406648177e+18,False,0.0,13.0,list declare great blue mountain central coast
RT @theTiser: BREAKING: #SouthAustralia has announced it will close its border with Greater Sydney from midnight tonight. #COVID19 https://…,December,Expert,Sun Dec 20 09:39:39 +0000 2020,1.3405926906567598e+18,False,0.0,32.0,breaking announce close border great midnight tonight
"All three believe age-based allocation is the only way to triage vaccine delivery and they've been scornful of the deliberation of #ACIP for talking about things like equity, essential workers, etc. 4/",December,Expert,Sun Dec 20 10:36:47 +0000 2020,1.3406070721786798e+18,False,1656.0,92.0,three believe age base allocation way triage vaccine delivery scornful deliberation talk thing like equity essential worker
"Or the biostatisticians who analyzed the vaccine trial results, the modelers who have been helping hospitals gauge ICU capacity? 11/",December,Expert,Sun Dec 20 10:47:06 +0000 2020,1.340609666246713e+18,False,1541.0,76.0,analyze vaccine trial result modeler help hospital gauge capacity
"Oh but it's not you, it's them the front-line public health workers who are making sloppy decisions out there. You mean, those who've gotten death-threats, who are screamed at from left and right for doing their jobs? 13/",December,Expert,Sun Dec 20 10:50:43 +0000 2020,1.3406105770104422e+18,False,1739.0,88.0,front line public health worker make sloppy decision mean get death threat scream left right job
"So, let's talk epidemiology. There are racial disparities with #COVID19 that have not be articulated with para-science,"" but a tried and true method called counting the bodies. The risk of death for African-Americans is far greater than that of their white counterparts. 20/",December,Expert,Sun Dec 20 11:11:38 +0000 2020,1.3406158411136205e+18,False,1846.0,194.0,talk epidemiology racial disparity articulate para science tried true method call count body risk death far great white counterpart
Going on @MSNBC early this Sunday AM as FedEx UPS trucks rollout carrying the new Moderna vaccine. Joining @LindseyReiser @kendisgibson,December,Expert,Sun Dec 20 11:16:55 +0000 2020,1.3406171684514898e+18,False,340.0,10.0,early truck carry new vaccine join
"RT @joepike: Prof @devisridhar now live on @SkyNews:

-Transmissibility of new variant is 'concerning' 
-Don't know effect on hospitalisati…",December,Expert,Sun Dec 20 11:18:15 +0000 2020,1.340617504163545e+18,False,0.0,70.0,prof live transmissibility new variant concern know effect
"But in addition to age, race/ethnicity are a strong factor in predicting death from #COVID19 in the US. It's just the facts. 23/",December,Expert,Sun Dec 20 11:21:43 +0000 2020,1.340618376603951e+18,False,1499.0,101.0,addition age race strong factor predict death fact
"So if you wanted to frame vaccine allocation around preventing the most deaths, you'd go with age+race/ethnicity. 24/",December,Expert,Sun Dec 20 11:22:54 +0000 2020,1.340618674697347e+18,False,1364.0,103.0,want frame vaccine allocation around prevent death would go
"But some people might say you want to prevent ""premature deaths,"", which might skew vaccine allocation younger. 25/",December,Expert,Sun Dec 20 11:25:00 +0000 2020,1.3406192055074898e+18,False,1003.0,56.0,people might say want prevent premature death might skew vaccine allocation young
RT @kakape: Another voice to listen to on the #SARSCoV2 variant being investigated in the UK (and on #sarscov2 mutations generally). Consen…,December,Expert,Sun Dec 20 11:27:02 +0000 2020,1.3406197170027397e+18,False,0.0,47.0,another voice listen variant investigate mutation generally
RT @GYamey: For the millionth time: the first law of pandemic economics is to control the pandemic! The virus causes profound economic dama…,December,Expert,Sun Dec 20 11:31:08 +0000 2020,1.3406207500472484e+18,False,0.0,65.0,millionth time first law pandemic economic control pandemic virus cause profound economic dama
Crush the curve now &amp; maintain low prevalence with travel restrictions. https://t.co/bbluFVNQMF,December,Expert,Sun Dec 20 11:36:14 +0000 2020,1.3406220325439035e+18,False,1113.0,197.0,curve maintain low prevalence travel restriction
@MWStory @NateSilver538 @DouthatNYT @mattyglesias You're not listening. Our main public health agencies have been silenced in the US during the pandemic.,December,Expert,Sun Dec 20 11:50:27 +0000 2020,1.3406256110233887e+18,False,11.0,0.0,listen main public health agency silence pandemic
"@StevGar @james_shields This is particular true when the vaccine is less effective in the higher-risk groups, as with influenza. My understanding is that when the draft recommendations that Nate is complaining about were written, they did not yet know the degree of efficacy in older adults.",December,Expert,Sun Dec 20 12:00:56 +0000 2020,1.34062824874974e+18,False,4.0,0.0,particular true vaccine less effective high risk group influenza understanding draft recommendation complain write yet know degree efficacy old adult
"@StevGar @james_shields As I stressed in the second of two tweets, Nate could be right that we should be vaccinating highest risk even before medical personnel.

He was definitely wrong about it being a no-brainer, and then today's accusations toward public health are ridiculous.
https://t.co/mBUUfukQGS",December,Expert,Sun Dec 20 12:03:51 +0000 2020,1.3406289816246518e+18,False,4.0,0.0,stress second two tweet could right vaccinate high risk even medical definitely wrong brainer today accusation toward public health
RT @LongDesertTrain: @gregggonsalves Great interview on NPR with 2 epidemiologists who quit what they were doing due to the disrespect &amp; ab…,December,Expert,Sun Dec 20 12:05:11 +0000 2020,1.3406293149712955e+18,False,0.0,27.0,great interview epidemiologist quit due disrespect
"RT @RidgeOnSunday: “As long as this virus is circulating it is too risky to allow travel across the country, as well as indoor mixing.”

Ch…",December,Expert,Sun Dec 20 12:35:11 +0000 2020,1.340636865330864e+18,False,0.0,125.0,long virus circulate risky allow travel across country well indoor
"Excited to join @abbydphillip on @JohnKingCNN this morning,  with @ashishkjha - talking my #covid19 vaccine experience, what others should expect, and why logistics matter. https://t.co/vQ61SVhpfm",December,Expert,Sun Dec 20 12:48:37 +0000 2020,1.3406402459357225e+18,False,307.0,24.0,join morning talk vaccine experience expect logistic matter
"RT @meganranney: Excited to join @abbydphillip on @JohnKingCNN this morning,  with @ashishkjha - talking my #covid19 vaccine experience, wh…",December,Expert,Sun Dec 20 12:55:51 +0000 2020,1.3406420655548252e+18,False,0.0,24.0,excited join morning talk vaccine experience
RT @DrAyanaJordan: All FACTS 👇🏾 https://t.co/FQJKVY3Nv2,December,Expert,Sun Dec 20 13:00:25 +0000 2020,1.3406432166311483e+18,False,0.0,18.0,fact
RT @SaskiaPopescu: The lightning-fast quest for COVID vaccines — and what it means for other diseases - added bonus of insight from Drs. @n…,December,Expert,Sun Dec 20 13:08:46 +0000 2020,1.3406453175119626e+18,False,0.0,46.0,lightning fast quest vaccine mean disease add bonus insight
Reading about a disease doesn’t make you an expert.  @NateSilver538 you are more than welcome to follow me around as I take over the inpatient service this week and care for #COVID patients-I am sure many of my colleagues would offer the same-nothing like hands on learning.,December,Expert,Sun Dec 20 13:30:04 +0000 2020,1.3406506800470262e+18,False,51.0,2.0,disease make expert welcome follow around take inpatient service week care patient sure many colleague would offer nothing like hand learn
"Morning update on COVID news. 

Vaccine rollout
Senate package
New strain in UK
More data/California 1/",December,Expert,Sun Dec 20 14:39:24 +0000 2020,1.3406681253316567e+18,False,1138.0,230.0,update news strain data
One man is on a mission to identify the masks that offer the best protection from #COVID19. Here's what he found: https://t.co/1jm2NC5nUZ via @YahooNews @getusppe @joshua_eaton,December,Expert,Sun Dec 20 14:44:35 +0000 2020,1.3406694324195082e+18,False,100.0,40.0,man mission identify mask offer good protection find via
"Governors are annoyed &amp; trying to be patient. Delay will be weeks not months from what I hear.

This sounds sloppy. But kinks are to be expected. Moderna vaccine begins to ship. 3/",December,Expert,Sun Dec 20 14:50:44 +0000 2020,1.340670980968964e+18,False,448.0,34.0,try patient delay week month sound sloppy kink expect vaccine begin ship
"Next topic— The new strain in the UK reported yesterday. ICYMI, summary from key scientists here. 7/ https://t.co/qIJCotle47",December,Expert,Sun Dec 20 14:55:40 +0000 2020,1.340672220360704e+18,False,340.0,57.0,topic new strain report yesterday summary key scientist
"See the list of @JAMA_current ""Most read articles"" in 2020.  Lots of #COVID19 as one would expect https://t.co/tVJ0kZMc1d",December,Expert,Sun Dec 20 15:01:17 +0000 2020,1.340673632377434e+18,False,40.0,15.0,list read article lot one would expect
RT @FaithEFletcher: Shout out to my dear friend and colleague Dr. Alicia Best for leading this paper on institutional distrust among Africa…,December,Expert,Sun Dec 20 15:06:15 +0000 2020,1.3406748837689915e+18,False,0.0,24.0,shout dear friend colleague well lead paper institutional distrust among
RT @anglophilelibr: Just ordered some after seeing way too many people at the supermarket wearing their masks as chin warmers,December,Expert,Sun Dec 20 15:14:26 +0000 2020,1.340676943939842e+18,False,0.0,2.0,order see way many people supermarket wear mask chin warmer
"RT @BrianSetzler: This, but 8 months ago with $10 million of government funding, please.",December,Expert,Sun Dec 20 15:15:11 +0000 2020,1.3406771310183834e+18,False,0.0,7.0,month ago million government please
"1) How to get people vaccinated: A thoughtful viewpoint from @abuttenheim @kevin_volpp &amp; Loewenstein: ""the potential for these vaccines to help halt the pandemic will be limited without comparable attention paid to traversing the behavioral “last mile”"" https://t.co/iM7oxTpHPU",December,Expert,Sun Dec 20 15:33:01 +0000 2020,1.3406816178121073e+18,False,88.0,24.0,get people vaccinate thoughtful viewpoint potential vaccine help halt pandemic limit without comparable attention pay traverse behavioral last mile
"5) Isolation is part of this. But #COVID19 itself may be causing #mentalhealth problems. A new piece in @TheLancet says that 18% of people develop a brand new #mentalhealth diagnosis after COVID - 2x as many as after other illnesses like flu ☹️
https://t.co/gjOXo8cCJv",December,Expert,Sun Dec 20 15:33:02 +0000 2020,1.3406816251060756e+18,False,100.0,31.0,isolation part may cause problem new piece say people develop brand new diagnosis many illness like flu
RT @apoorva_nyc: NEW: The British dampened some vaccine joy yesterday with news of a possibly hyper-transmissible variant. How scary is thi…,December,Expert,Sun Dec 20 15:34:33 +0000 2020,1.34068200485401e+18,False,0.0,2676.0,new dampen vaccine joy yesterday news possibly hyper transmissible variant scary
"@ArtKellermannMD @VCUHealth Love the message, “COVID stops right here with me” 👏🏻👏🏻",December,Expert,Sun Dec 20 15:55:07 +0000 2020,1.340687181279617e+18,False,4.0,0.0,love message stop right
Fascinating thread about measles and the complex logistics of vaccination in the face of an ongoing epidemic. https://t.co/MReJzLLqHl,December,Expert,Sun Dec 20 16:01:52 +0000 2020,1.3406888811217756e+18,False,86.0,23.0,thread measle complex logistic vaccination face ongoing epidemic
and ps - for those who want more - check out @Brief_19 for a daily roundup of #COVID19 news :),December,Expert,Sun Dec 20 16:15:59 +0000 2020,1.340692431247995e+18,False,41.0,4.0,want check daily roundup news
"I said scandalous, for the record https://t.co/AeE47N8Dkt",December,Expert,Sun Dec 20 16:19:55 +0000 2020,1.3406934241445724e+18,False,152.0,24.0,say scandalous record
"RT @DrSidMukherjee: 1/n As we watch NEW strains of COVID emerge, it becomes even more important to get vaccinated. New strains can only eme…",December,Expert,Sun Dec 20 16:20:54 +0000 2020,1.3406936689450803e+18,False,0.0,472.0,watch new strain emerge become even important get vaccinate new strain eme
"RT @antonioregalado: Thread on new strain of virus in UK and S. Africa said to be more transmissible. 

Among the several hypotheses offere…",December,Expert,Sun Dec 20 16:34:40 +0000 2020,1.3406971353025208e+18,False,0.0,40.0,thread new strain virus say transmissible several hypothesis
"Seeing politicians getting the vaccine before frontline workers doesn't surprise me. Inequity is why the pandemic is the way it is in this country. It is why wealthy people stayed home while the poor got sick at work. If you're surprised, you're not paying attention. #covid19",December,Expert,Sun Dec 20 16:46:32 +0000 2020,1.3407001190255288e+18,False,259.0,73.0,politician get vaccine worker surprise inequity pandemic way country wealthy people stay home poor get sick work pay attention
@KaraPepperMD @Medscape Same here!  We will defeat this pandemic one vaccination at a time.,December,Expert,Sun Dec 20 16:53:24 +0000 2020,1.340701850551632e+18,False,1.0,0.0,defeat pandemic one vaccination time
"Excellent🧵on new UK Covid strain:
TLDR: Bad news=more contagious
Good news=current vaccines thought to still effective
Imperative we get ahead of this before mutations in key target proteins accumulate to where that is no longer true. https://t.co/CtEwwnjVLB",December,Expert,Sun Dec 20 16:58:25 +0000 2020,1.3407031098830643e+18,False,33.0,13.0,new bad news news current vaccine think still get ahead mutation key target protein accumulate long true
"I'm 48 hrs post-vaccine. Symptoms: zero. Overall, other than little ache @ injection site (now gone), a big nothing-burger. 

Trials showed bit more symptoms in younger folks &amp; after 2nd shot. That said, based on my experience, the (Pfizer) vaccine side effects are really benign. https://t.co/YEtdluJHX8",December,Expert,Sun Dec 20 17:03:03 +0000 2020,1.3407042784537068e+18,False,941.0,97.0,post vaccine symptom zero overall little ache injection site go big nothing show bit symptom young folk shot say base experience vaccine side effect really benign
RT @SaskiaPopescu: The lightning-fast quest for COVID vaccines — and what it means for other diseases - added bonus of insight from Drs. @n…,December,Expert,Sun Dec 20 17:10:40 +0000 2020,1.3407061962742374e+18,False,0.0,46.0,lightning fast quest vaccine mean disease add bonus insight
3/ I don't want to see politician selfies anymore. Not right now. I was supposed to be vaccinated this weekend &amp; at the last minute was notified I had been exposed to a colleague who tested positive. I'm not upset about this- this is the reality. The virus is spreading. #covid19,December,Expert,Sun Dec 20 17:12:01 +0000 2020,1.340706532992967e+18,False,151.0,13.0,want see politician right suppose vaccinate weekend last minute notify expose colleague test positive upset reality virus spread
"RT @MohammadHussain: Growing up, my Muslim family never celebrated Christmas. This year I am not going home, because pandemic, so my roomma…",December,Expert,Sun Dec 20 17:24:01 +0000 2020,1.3407095557186355e+18,False,0.0,69879.0,grow family never celebrate year go home pandemic
RT @sciencecohen: This is a really helpful side-by-side comparison of the Pfizer/BioNTech and Moderna COVID-19 vaccines by @HelenBranswell.…,December,Expert,Sun Dec 20 17:31:46 +0000 2020,1.3407115029200773e+18,False,0.0,167.0,really helpful side side comparison vaccine
2/ We have known that inequity spreads diseases. This is literally fundamental. So this was never about people in power being unsure about why/how #covid19 was spreading. It was always about whether they wanted to do something about that.,December,Expert,Sun Dec 20 17:33:22 +0000 2020,1.3407119067226565e+18,False,19.0,3.0,know inequity spread disease literally fundamental never people power unsure spread always whether want something
"RT @mvankerkhove: Thank you @BBCPolitics for having me on Andrew #Marr today about the #COVID19 virus variant recently reported in 🇬🇧 

Mor…",December,Expert,Sun Dec 20 17:45:38 +0000 2020,1.3407149950054687e+18,False,0.0,68.0,thank today virus variant recently report
RT @tmprowell: Looking for #hope? A grassroots contest started 3d ago to keep ppl fed while we ask them to #StayHome has raised &gt;$225K. Don…,December,Expert,Sun Dec 20 17:45:38 +0000 2020,1.3407149958609183e+18,False,0.0,19.0,look hope contest start ago keep feed ask raise
RT @ArtKellermannMD: Ronald Leeper quickly volunteered to be one of first 7 @VCUHealth team members to receive the COVID-19 vaccine. I'm in…,December,Expert,Sun Dec 20 17:46:23 +0000 2020,1.3407151818741678e+18,False,0.0,16.0,quickly volunteer one first team member receive vaccine
"@QSasquatch His latest is that he's ""spent a fairly large part of [his] life reading research about COVID."" 

Not even joking.",December,Expert,Sun Dec 20 17:57:23 +0000 2020,1.3407179498926367e+18,False,5.0,0.0,late spend fairly large part life read research even joke
"@Moses67762280 @YaleSPH For more on this, please read our OpEd.

https://t.co/0sS7bG0zx7",December,Expert,Sun Dec 20 18:17:27 +0000 2020,1.3407230023931576e+18,False,3.0,0.0,please read
"@edlightenment1 3. That said, future years may need some revision of vaccine - still tbd:
https://t.co/mV1F2gsBuk",December,Expert,Sun Dec 20 18:23:04 +0000 2020,1.3407244157855252e+18,False,2.0,0.0,say future year may need revision vaccine still
"RT @DataDrivenMD: For months, certain journalists have misinformed the public based on superficial understanding of highly nuanced data.

T…",December,Expert,Sun Dec 20 18:38:08 +0000 2020,1.3407282049910825e+18,False,0.0,21.0,month certain journalist misinform public base superficial understanding highly
RT @DanielGriffinMD: And to verify Santa is virus free entering all these homes we have arranged for hourly rapid Covid-19 testing as he tr…,December,Expert,Sun Dec 20 18:40:49 +0000 2020,1.3407288798084506e+18,False,0.0,5.0,verify virus free enter home arrange hourly rapid testing
@EpiEllie @ProfMattFox I think because the trial would read out faster if symptomatic COVID-19 was the primary endpoint,December,Expert,Sun Dec 20 18:43:46 +0000 2020,1.3407296239659418e+18,False,31.0,0.0,think trial would read fast symptomatic primary
It seems rodents are more aggressive than primates in fighting off #COVID19 ;-) https://t.co/vy3USaOqO0,December,Expert,Sun Dec 20 18:49:39 +0000 2020,1.3407311061700772e+18,False,166.0,31.0,seem rodent aggressive primate fight
RT @TAragonMD: @Bob_Wachter reports 2.1% SARS-CoV-2 positivity among asymptomatic persons tested before a procedure. This estimates prevale…,December,Expert,Sun Dec 20 19:12:19 +0000 2020,1.3407368074287063e+18,False,0.0,50.0,report positivity among asymptomatic person test procedure estimate
"The @CDCgov ACIP move toward priortizing frontline workers is premised on ""only slightly"" more deaths compared to prioritizing by age &amp;/or comorbidity. But that finding depends on the vaccine blocking transmission very efficiently, which we don't know.",December,Expert,Sun Dec 20 19:19:57 +0000 2020,1.340738729204478e+18,False,228.0,52.0,move toward worker premise slightly death compare age finding depend vaccine block transmission efficiently know
@HelenBranswell I hope it gets addressed as this is another way we may see inequity spread in terms of access to vaccine.,December,Expert,Sun Dec 20 19:52:07 +0000 2020,1.3407468234645914e+18,False,5.0,1.0,hope address another way may see inequity spread term access vaccine
"I ***love*** that I'm getting a daily text message to monitor any post-#vaccine symptoms i might be having. 

This is #digitalhealth #publichealth done right - allowing real time, national Phase 4 monitoring of our #covid19 rollout.⭐ https://t.co/WmlMydcEIE",December,Expert,Sun Dec 20 20:02:31 +0000 2020,1.340749441742074e+18,False,678.0,59.0,love get daily text message monitor symptom might right allow real time national phase
RT @gabbystern: Focus on equity ⬇️,December,Expert,Sun Dec 20 20:05:22 +0000 2020,1.340750156996735e+18,False,0.0,1.0,focus equity
"RT @mvankerkhove: Thank you @BBCWorld for having me on your show today

We will continue to follow #science &amp; results from 🇬🇧 re #SARSCoV2…",December,Expert,Sun Dec 20 20:22:55 +0000 2020,1.3407545771514225e+18,False,0.0,72.0,thank show continue follow science result
RT @HelenBranswell: 9. @DocJeffD just pleaded for money to turn vaccines into vaccinations. State &amp; local public health depts are on life s…,December,Expert,Sun Dec 20 20:29:58 +0000 2020,1.3407563488716022e+18,False,0.0,148.0,plead money turn vaccine vaccination state local public health life
"RT @meganranney: I ***love*** that I'm getting a daily text message to monitor any post-#vaccine symptoms i might be having. 

This is #dig…",December,Expert,Sun Dec 20 20:36:36 +0000 2020,1.3407580176467515e+18,False,0.0,59.0,love get daily text message monitor symptom might dig
RT @BethSkw: There were at least four people in the public comment session whose family care for elders at home. Due to covid they can no l…,December,Expert,Sun Dec 20 20:40:04 +0000 2020,1.3407588925282017e+18,False,0.0,9.0,least four people public comment session whose family care elder home due l
